onset	trial_type	rt	response
0.0	hard	1.8770630800994774	1
2.8770630800994774	hard	0.9642109324424746	1
4.841274012541952	hard	1.532218344839963	0
7.373492357381915	hard	0.8347535738335126	1
9.208245931215426	hard	0.5970665080860501	1
10.805312439301478	hard	1.1871421793367705	1
12.992454618638249	hard	1.7306143240020992	0
15.723068942640348	hard	1.8816184590006049	0
18.604687401640952	hard	1.1339547324047834	0
20.738642134045733	hard	0.7145411663869061	1
22.45318330043264	hard	1.3422031336460751	1
24.795386434078715	hard	0.7880911562803141	0
26.58347759035903	hard	0.9070659561914961	1
28.490543546550526	hard	0.36718109652214714	0
29.857724643072675	hard	0.5660985248507027	0
31.423823167923377	hard	2.1164074393811454	1
34.54023060730452	hard	1.4274707659447987	0
36.96770137324932	hard	1.6059202913418735	1
39.573621664591194	hard	2.737465168736447	1
43.311086833327636	hard	0.48042385727799697	1
44.791510690605634	hard	1.9936394598141436	0
47.78515015041978	hard	1.3740375327291936	1
50.15918768314897	hard	2.6040931074184126	1
53.763280790567386	hard	1.1593911523638585	1
55.922671942931245	hard	1.3357277939809853	1
58.25839973691223	hard	0.7254587041646563	0
59.98385844107689	hard	3.78566752284747	1
64.76952596392437	hard	0.5061618129264323	0
66.27568777685079	hard	0.46115251935191176	1
67.7368402962027	hard	1.1130118583561908	1
69.84985215455889	hard	1.4612265371085358	1
72.31107869166743	hard	0.9100511874020214	1
74.22112987906945	hard	0.7659249023334705	1
75.98705478140292	hard	0.5283459383877692	1
77.51540071979069	hard	1.2901207801908228	1
79.80552149998152	hard	2.126474417356425	1
82.93199591733794	hard	0.8695019562141464	1
84.80149787355208	hard	0.5986975352056014	0
86.4001954087577	hard	1.6082618879855337	1
89.00845729674322	hard	0.5153544446658241	0
90.52381174140905	hard	0.669666633205656	1
92.1934783746147	hard	0.4913457922264123	0
93.68482416684111	hard	0.8362524380402098	1
95.52107660488133	hard	0.9652469006838518	0
97.48632350556518	hard	1.7267916150299025	0
100.21311512059509	hard	1.1098839123266018	0
102.32299903292169	hard	1.034958734584495	0
104.35795776750618	hard	2.0045168878385824	1
107.36247465534476	hard	1.4006583815650413	1
109.7631330369098	hard	1.0097506874347446	1
111.77288372434455	hard	0.7057177269678192	1
113.47860145131237	hard	3.0222984032103115	1
117.50089985452269	hard	0.6977336966784975	1
119.19863355120118	hard	1.4781056318540742	1
121.67673918305526	hard	1.0128813436764843	1
123.68962052673174	hard	2.5646938581582552	1
127.25431438489	hard	1.3732309584563702	0
129.62754534334636	hard	0.5729701550919921	0
131.20051549843836	hard	0.7286731691736609	1
132.92918866761204	hard	0.9747930830779357	0
134.90398175068998	hard	0.6852411300781684	0
136.58922288076815	hard	1.1657073190998155	1
138.75493019986794	hard	3.0372589409312782	1
142.79218914079922	hard	0.6353047331389841	1
144.4274938739382	hard	1.5768349377437088	1
147.00432881168192	hard	1.5647179594682952	1
149.56904677115023	hard	1.084085605580615	1
151.6531323767308	hard	2.569884030839542	0
155.22301640757036	hard	1.3531924874335544	1
157.57620889500393	hard	1.1538719147361525	1
159.7300808097401	hard	2.2625949719680647	1
162.99267578170816	hard	0.6575043785223773	0
164.65018016023055	hard	1.1980937776973712	1
166.8482739379279	hard	0.9210795751621352	0
168.76935351309004	hard	0.41867670315721434	0
170.18803021624726	hard	2.938619738883125	1
174.12664995513038	hard	1.155839145705615	1
176.282489100836	hard	0.5286459699085213	0
177.8111350707445	hard	1.2928257704788357	1
180.10396084122334	hard	2.5159416952684968	1
183.61990253649185	hard	1.4409389953469063	1
186.06084153183878	hard	0.8853333036179087	0
187.94617483545667	hard	0.914929864663658	1
189.86110470012034	hard	0.9461430858276696	1
191.807247785948	hard	0.7095720326362895	0
193.51681981858428	hard	0.6814905221495655	1
195.19831034073385	hard	0.6352904954441942	1
196.83360083617805	hard	1.7215247223742935	1
199.55512555855233	hard	1.267281660453361	1
201.8224072190057	hard	1.4183486484399501	1
204.24075586744567	hard	0.8297741665874645	0
206.07053003403314	hard	0.6364024036322486	0
207.7069324376654	hard	0.4312206098249429	0
209.13815304749033	hard	0.5807239854607528	0
210.71887703295107	hard	0.5830288692700591	1
212.30190590222114	hard	2.356201789682538	1
215.6581076919037	hard	0.478197562745781	0
217.13630525464947	hard	2.2865499350996683	1
220.42285518974913	hard	0.9152251663725088	1
222.33808035612162	hard	1.432303175652427	1
224.77038353177406	hard	2.380857633932137	1
228.1512411657062	hard	2.416845817926191	1
231.56808698363238	hard	1.2132836345700906	0
233.7813706182025	hard	0.7198210946007477	0
235.50119171280323	hard	0.5175923229658557	1
237.0187840357691	hard	0.750127794571182	1
238.76891183034027	hard	2.8135374282977703	1
242.58244925863804	hard	0.7876735750951781	0
244.3701228337332	hard	2.5396003058144907	1
247.9097231395477	hard	1.7293759879709731	1
250.63909912751868	hard	1.2706641992888428	1
252.9097633268075	hard	2.632095622236771	1
256.54185894904424	hard	1.1225523532687545	1
258.66441130231306	hard	1.605019109702197	0
261.26943041201525	hard	1.9636691236535069	0
264.23309953566877	hard	0.9295024675666004	1
266.16260200323535	hard	0.6919872398962159	1
267.85458924313156	hard	1.2178981724324145	1
270.07248741556396	hard	4.9278571130873665	1
276.00034452865134	hard	0.4772906572181353	0
277.4776351858695	hard	1.2269584250651393	0
279.7045936109346	hard	1.6480147362874356	1
282.35260834722203	hard	0.6882112131407818	0
284.0408195603628	hard	1.3468242117924336	1
286.38764377215523	hard	0.6568455536936442	0
288.0444893258489	hard	1.4137956449374476	0
290.45828497078634	hard	1.2545124191785417	1
292.71279738996486	hard	2.389161780415874	0
296.1019591703807	hard	1.070647756520728	1
298.1726069269015	hard	0.6992996403801273	1
299.8719065672816	hard	1.0255415550839997	1
301.89744812236563	hard	0.5327035443429915	0
303.43015166670864	hard	0.5726967510370398	0
305.00284841774567	hard	1.1453219362639167	1
307.14817035400955	hard	0.8084157288135765	1
308.95658608282315	hard	0.9481996243023811	1
310.9047857071255	hard	2.5293436467628765	1
314.43412935388835	hard	0.7221056562269053	1
316.1562350101153	hard	0.45190566768831164	0
317.6081406778036	hard	2.1267398175936547	1
320.7348804953973	hard	2.1029155163033435	1
323.8377960117006	hard	2.5336529478170853	0
327.3714489595177	hard	0.3739162627263596	0
328.74536522224406	hard	0.9042769721306343	1
330.6496421943747	hard	0.8557425867957137	1
332.5053847811704	hard	1.3802272548199679	1
334.8856120359904	hard	0.5700840066049999	0
336.4556960425954	hard	0.814765871552821	1
338.2704619141482	hard	0.7198392746125635	0
339.9903011887608	hard	0.5861703555449909	1
341.5764715443057	easy	0.8074710539900928	1
343.38394259829585	easy	0.7627354408075915	1
345.14667803910345	easy	0.7937487791309032	1
346.94042681823436	easy	1.6394402739880118	1
349.57986709222234	easy	3.989185542278707	0
354.5690526345011	easy	0.9887685989235679	1
356.55782123342465	easy	2.035527446008139	1
359.5933486794328	easy	0.6677035808831578	1
361.261052260316	easy	0.6978623484241094	1
362.9589146087401	easy	2.154787687162582	1
366.1137022959026	easy	0.7576508662702242	1
367.87135316217285	easy	1.944446287991101	1
370.8157994501639	easy	0.5045383977352247	1
372.32033784789917	easy	2.21809638381506	0
375.53843423171423	easy	1.6117070876303201	1
378.1501413193446	easy	1.1483158925787549	1
380.2984572119233	easy	1.4999500828261652	0
382.7984072947495	easy	1.057594579938712	1
384.8560018746882	easy	1.852945514161966	0
387.70894738885016	easy	0.6559209153690133	1
389.36486830421916	easy	0.9806861045018578	0
391.34555440872106	easy	1.7106640058662688	1
394.0562184145873	easy	1.0846193669673114	1
396.14083778155464	easy	1.857199678980693	1
398.99803746053533	easy	0.7465484518874153	1
400.74458591242274	easy	1.0908807811442887	0
402.835466693567	easy	1.0287259144790728	1
404.8641926080461	easy	0.8616697136952215	1
406.7258623217413	easy	0.6076158760173872	0
408.3334781977587	easy	3.1773431921127213	1
412.5108213898714	easy	0.5220173817072276	1
414.03283877157867	easy	0.8046844959793764	1
415.837523267558	easy	1.1019542877468003	1
417.93947755530485	easy	1.5670504851122593	0
420.50652804041704	easy	1.2114133038184431	1
422.7179413442355	easy	0.7787305235179129	1
424.49667186775343	easy	1.578014004651282	0
427.0746858724047	easy	0.5327785200205117	1
428.6074643924252	easy	1.6957623572994502	1
431.3032267497247	easy	1.8720580401856732	1
434.17528478991034	easy	1.1042098602070942	1
436.27949465011744	easy	2.1280163480973715	1
439.4075109982148	easy	0.9042860023590202	1
441.31179700057385	easy	1.3295657885567913	1
443.6413627891306	easy	1.090778044950556	1
445.7321408340812	easy	2.8218420765278456	1
449.55398291060897	easy	1.003023442715491	0
451.5570063533245	easy	0.47852076623179834	1
453.03552711955626	easy	0.5776834433161913	1
454.6132105628725	easy	0.8653018288098905	1
456.4785123916824	easy	0.48816893500768316	0
457.9666813266901	easy	1.0488295284598852	1
