onset	trial_type	rt	response
0.0	hard	2.750512694231989	0
3.750512694231989	hard	1.090396223039318	1
5.840908917271307	hard	0.8030403005973272	1
7.643949217868634	hard	0.4924641774680887	1
9.136413395336723	hard	0.7188700947400462	0
10.855283490076769	hard	0.7456835762334468	1
12.600967066310215	hard	0.7890940473601649	1
14.39006111367038	hard	0.7435961433639577	0
16.133657257034336	hard	1.0005185768303735	0
18.13417583386471	hard	1.1783526816969467	1
20.31252851556166	hard	0.4800749368569729	0
21.792603452418632	hard	2.865818013662794	0
25.658421466081425	hard	1.2032683265903277	1
27.861689792671754	hard	1.0689500547067081	1
29.93063984737846	hard	0.6394933384997313	1
31.57013318587819	hard	1.4520348977802109	0
34.0221680836584	hard	1.1463044057538565	1
36.16847248941226	hard	0.41365781979790267	1
37.58213030921016	hard	0.3907755371532161	0
38.972905846363375	hard	1.2088508785733778	1
41.18175672493676	hard	0.7431562174940747	1
42.924912942430836	hard	0.5005921431565153	0
44.425505085587346	hard	0.5195257398879598	1
45.945030825475314	hard	1.1432322639745882	1
48.088263089449896	hard	0.6483620312542906	1
49.73662512070419	hard	0.664335794659862	0
51.40096091536405	hard	2.5366021930172846	1
54.93756310838134	hard	0.6931262298873714	0
56.63068933826871	hard	0.7130610988091277	1
58.34375043707784	hard	1.987275861838742	1
61.33102629891658	hard	0.4028029135267972	1
62.73382921244338	hard	1.060793342412016	1
64.7946225548554	hard	1.405456552217724	0
67.20007910707312	hard	0.6453117999692658	1
68.84539090704237	hard	0.8347634478788433	1
70.68015435492123	hard	0.8124836581280241	0
72.49263801304924	hard	0.42781651648093155	1
73.92045452953018	hard	0.698898119752101	0
75.61935264928228	hard	1.776991925850532	1
78.39634457513282	hard	1.7661866977138312	1
81.16253127284665	hard	0.7329051638090227	0
82.89543643665567	hard	0.7747230644354954	1
84.67015950109116	hard	1.6474237131991547	1
87.31758321429032	hard	0.8375373248867162	0
89.15512053917703	hard	0.7950025073818183	1
90.95012304655884	hard	0.6299360057555028	0
92.58005905231435	hard	0.5270995873589492	1
94.1071586396733	hard	1.8169320859699465	0
96.92409072564325	hard	0.8936823414566584	1
98.8177730670999	hard	0.7002089392453368	1
100.51798200634525	hard	1.0234417331549448	1
102.54142373950019	hard	2.897518677062778	1
106.43894241656297	hard	1.249527915337358	0
108.68847033190033	hard	0.5084663778704387	0
110.19693670977077	hard	1.5586928880250828	1
112.75562959779586	hard	0.8156291635975805	1
114.57125876139344	hard	0.9549540908920118	1
116.52621285228544	hard	0.7885595934469695	1
118.31477244573242	hard	1.0180296859785336	1
120.33280213171093	hard	0.7954382385206462	1
122.1282403702316	hard	0.36814069078124323	1
123.49638106101284	hard	0.9047955095047389	1
125.40117657051758	hard	0.5922755169184639	1
126.99345208743603	hard	0.969269826997585	1
128.96272191443362	hard	1.4051590986673346	1
131.36788101310094	hard	0.7549962951800856	1
133.12287730828103	hard	1.1205835323331803	1
135.24346084061423	hard	0.44777476885827805	0
136.69123560947253	hard	0.3045946410594505	0
137.99583025053198	hard	0.6333320926464826	0
139.62916234317845	hard	1.7026051401358326	1
142.33176748331428	hard	4.450358580225155	1
147.78212606353944	hard	1.2023063455694938	1
149.98443240910893	hard	0.36503106177760536	0
151.34946347088652	hard	0.771108543910511	0
153.12057201479706	hard	1.3586791452719695	1
155.479251160069	hard	0.9138126426633469	0
157.39306380273234	hard	0.45495336455892144	0
158.8480171672913	hard	1.6094063304408541	0
161.45742349773212	hard	1.9335524017521466	1
164.39097589948426	hard	0.7105577661728968	0
166.10153366565717	hard	0.7087956895467893	1
167.81032935520398	hard	1.8227222253254967	0
170.63305158052947	hard	0.520116652933538	0
172.153168233463	hard	2.3165559215314424	1
175.46972415499442	hard	0.36533882540478935	0
176.83506298039924	hard	2.980985084183191	1
180.81604806458242	hard	0.5270174276833286	0
182.34306549226574	hard	0.8108897050542794	0
184.15395519732004	hard	1.5096553320212425	0
186.66361052934127	hard	0.5169724046048998	0
188.18058293394617	hard	0.675872669225236	0
189.8564556031714	hard	1.1987429199039952	1
192.0551985230754	hard	1.9811724303050144	1
195.0363709533804	hard	0.972170950150465	0
197.0085419035309	hard	1.3591584657945663	1
199.36770036932546	hard	0.4798142355299604	0
200.8475146048554	hard	2.7001797062658115	0
204.54769431112123	hard	0.47890971304102414	1
206.02660402416222	hard	0.953128698607586	0
207.97973272276982	hard	1.2765091820954166	1
210.25624190486525	hard	0.9015732289139933	0
212.15781513377922	hard	1.8055230920784506	0
214.96333822585768	hard	1.8737464916467412	0
217.8370847175044	hard	0.7469324708304785	1
219.58401718833488	hard	0.4774299960855143	1
221.0614471844204	hard	1.6883600928468232	1
223.74980727726722	hard	0.6608352727712274	1
225.41064255003846	hard	1.4186166456986218	1
227.82925919573705	hard	0.7471008067854888	1
229.57636000252256	hard	1.4375940860468774	0
232.01395408856942	hard	0.7464025057040662	1
233.7603565942735	hard	0.619403760191441	0
235.37976035446493	hard	3.916214655088761	1
